seq,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,tonnetz1,tonnetz2,tonnetz3,tonnetz4,tonnetz5,tonnetz6,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12
0,-661.9847572706842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13613828437926875,0.020477037380680435,0.02742510525409325,0.12722272766343304,0.028677533144543896,0.0012067184865982017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-661.9847572706842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10837201383300103,0.015194445220342582,0.02774042407464143,0.09864907633750222,0.023206423818216113,-0.002985643873919315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-661.9847572706842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06250187209848139,0.010959503973418563,0.02654778014785429,0.06615193118773757,0.01465270945412966,-0.00270029943598879,0.9775919564355466,0.6599115196857831,0.40981720694912455,0.36756847099847545,0.3091710942762995,0.27301476034311906,0.3027173863266047,0.305808730714379,0.29628769175464037,0.36224082387696055,0.6547125544158949,1.0
3,-661.4223261671168,0.7812823387339629,0.7394582665251273,0.6714714744229102,0.5798327795025724,0.4679217783917834,0.3398577260170866,0.20034241158149674,0.05448120219132006,-0.0924107304413415,-0.23500942131461863,-0.3681825226747002,-0.4871813283471756,-0.587816989973886,-0.6666141612869718,-0.7209362314333371,-0.7490774617265203,-0.750318674519943,-0.7249446034641883,-0.6742225416329088,-0.02821476867601527,0.010561656227911597,0.014253335988087132,0.034485189447592324,0.004322075997585762,-0.0047969174839711595,0.7964949438047484,0.5696789996268371,0.42575509424727576,0.4407374959998896,0.38247873416690553,0.47613071497791554,0.5849501781970319,0.49881351446788047,0.34358020522510946,0.4020966822281443,0.6972071351366668,1.0
4,-654.5742769679636,8.208208117344759,3.973600234366085,2.3460524621357393,4.400692063513277,6.745961493392592,5.922782353505282,2.3808240843327937,-0.6122178824787842,-1.0403039642122742,0.08116721656213237,0.6771686337211951,0.025663375869678262,-1.2189311353418946,-2.351016159372529,-3.0002234598373585,-2.706300910085891,-1.2879572567008588,0.2596343451226703,0.3190608780429957,-0.006095817567931161,0.003727635862435575,0.040656777049534035,-0.0029102206843030754,-0.01880549891889181,0.0054556825607087675,0.8567180848009334,0.6721036775583223,0.6143972128367017,0.6802001882189794,0.5546753370122098,0.7743324450438046,0.799822696914624,0.6235475435441681,0.3488923740969625,0.3151759629246096,0.6860087347769191,1.0
5,-654.6915748783746,7.943262599933515,3.583777275664753,1.8225835803907997,3.2379751181075873,4.362243983805351,2.873132500532502,0.38820211590650566,-0.4466556768191971,0.44792762842623624,1.3143561543380464,1.5035955711200382,1.789939772070932,2.231470965459665,1.6932463111189322,-0.07656311047602685,-1.4512947437820767,-0.9745211380511061,0.5413627277242236,1.077989125813792,-0.010845749539446843,0.011655308617878033,0.06204295583188689,0.014073340740701509,-0.03949969467080001,0.007671787665787189,0.9065931691628173,0.8535764367120746,0.7858041271341586,0.9505183551596311,0.7764466801517742,0.7827539742205615,0.7569254621218208,0.5931693384037202,0.3887268018526856,0.40590375731620504,0.8257505170302302,1.0
6,-653.7356549192452,8.833978010863344,3.6417637885360987,1.5847708329298573,3.3228029593797492,4.647735801277761,2.779751067750663,-0.2217405865811214,-1.038893724076703,0.35411672316497245,1.464165699815026,1.148412158583452,0.5434203095041781,0.5265053456532317,0.3107394958218985,-0.9214909303289738,-2.459350784015699,-3.0373220825880676,-2.5276550014878696,-1.8187415066982933,0.005439114505089372,0.015291770296531166,-0.00806366881851188,0.010499316756716682,-0.010493502158951968,0.0060343522359202414,0.7181609776580975,1.0,0.7044030035995127,0.6211618103175645,0.9829891333808036,0.7923627899754461,0.7364854307885395,0.6659869602635402,0.5824948046130443,0.8229017186553877,0.9321803973175035,0.6851181967938148
7,-655.1515082947442,6.891897110764422,1.4871277924408437,-1.1361905345907257,0.9628221603993891,4.576359705771578,5.454397724623832,2.905552996016767,-0.21812442237937124,-1.2240793355242012,-0.1598425957518807,1.1252518545445898,1.3213568801438371,0.492001776166506,-0.701391237131521,-1.641138343267178,-1.6954418536652698,-0.44932127848185927,1.4901126710795876,2.4320318876579323,0.010787850632719415,0.0407464059195561,-0.032537332482364456,-0.008392214687964309,-0.00736982858304891,0.022468720557136636,0.4977575027490336,0.570215978539521,0.46714104908177734,0.46927379400574315,0.9351112527896844,1.0,0.6617744027508227,0.4722535383206316,0.4975097121764985,0.6262984513954358,0.7700979771443,0.5607272248810516
8,-654.7004347550334,7.069553525982334,1.0910774651225184,-1.021485508785854,2.386253304513782,6.575643509513494,6.599076223088588,2.906876575369523,-0.12395988139732475,0.19006109893979833,2.3760855536667087,3.551435426909702,2.8456771668663468,1.4391760296874954,0.4138098574950345,-0.17740106778752923,-0.4361280072688486,-0.06584071276225234,0.8762624454448364,1.4283075722182548,0.0013295081914147793,0.037308223275260614,-0.007219747516274563,-0.07169420655678632,-0.013056188197259146,0.011189467073064712,0.594554243061403,0.5538666810306917,0.5559208076486362,0.5806554023296338,0.6653245605985313,0.9161820129210706,1.0,0.6122489756484348,0.46893244944945844,0.7451556454047014,0.9831279029701817,0.7251720379378467
9,-653.9706333159063,8.732164581723012,3.72095545073911,1.3527252383621629,3.137575535498785,5.835097211023394,5.788073682524715,2.9967386644291025,0.3069801829678457,-0.3106310150858561,0.5424291296356847,1.2903726060230056,1.298110871602518,0.8111160321670462,0.013902989610054678,-0.963046373966818,-1.5173987744134898,-1.0129640303540621,0.1514142109013633,0.6536557411688712,-0.007309594678288071,0.007031183664212877,-0.01414061677004598,-0.060132741180533196,-0.013561397315987336,0.013677122040113551,0.9016336290829393,1.0,0.8188363209254008,0.7649179795210947,0.7920249618229159,0.9278813337604565,0.912360796042037,0.4627340233567254,0.45926893311408956,0.7330570742581495,0.7522644801590349,0.828699270721846
