seq,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,tonnetz1,tonnetz2,tonnetz3,tonnetz4,tonnetz5,tonnetz6,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12
0,-533.0832263885421,1.732366582296593,1.7302246482685129,1.7266577527606044,1.7216703833564497,1.7152688142293988,1.707461097712648,1.6982570534803192,1.6876682553542557,1.6757080157542568,1.6623913678130848,1.6477350451800528,1.6317574595409383,1.6144786758843912,1.5959203855484503,1.5761058770836018,1.5550600049718668,1.532809156244272,1.5093812150417822,1.4848055251679124,0.08485719115587928,0.10251068260305858,-0.004928374309271788,-0.06798358195981749,0.11659150565931346,-0.012807252224696138,1.0,0.9480685984333838,0.8971765556382088,0.8407785220174757,0.7385892558707389,0.6589942520471801,0.48623963226410566,0.417377245866322,0.49939194367926626,0.6178729039993412,0.7226504834889717,0.8581222857950128
1,-533.0019295651075,1.8474215230088307,1.845531062253458,1.8423828289682644,1.8379806215564278,1.832329750672343,1.8254370321232312,1.8173107777589355,1.8079607843625163,1.7973983205564883,1.7856361117424673,1.772688323094663,1.7585705406301595,1.7432997503815775,1.7268943157004495,1.7093739527217795,1.6907597040232232,1.6710739105143646,1.6503401815942096,1.6285833636172327,0.05207040853823641,0.06583238998176656,-0.0010717685072791083,-0.008383928692433137,0.07179137470000374,-0.011313341153947817,0.9102181265188026,0.9792965979484823,1.0,0.9122870161680263,0.8016296558627795,0.7252939410884964,0.6680513546856318,0.6833707244017083,0.6813121482907974,0.713991946693784,0.7351232005959428,0.7801880769257795
2,-533.3245971264463,1.3912686891786366,1.389882044657761,1.3875728172918227,1.3843437747441603,1.380198786567198,1.375142819034584,1.3691819285088118,1.362323253353265,1.3545750043996185,1.34594645398364,1.3364479235639268,1.3260907699406328,1.314887370092678,1.3028511046539661,1.2899963400510075,1.2763384093260555,1.2618935916718166,1.2466790907051895,1.2307130115097704,0.030534346313523083,0.03154517028737958,-0.007489004641221736,0.01107176252613711,0.032375556812593055,-0.004769884241871289,0.9077240658939522,1.0,0.9486749502327617,0.8929777118263849,0.8765123680753012,0.8498982250527228,0.8152270925368111,0.8116711718821613,0.7816699693020583,0.7566083401342034,0.7201299411174659,0.7628697219315853
3,-533.4203410798071,1.256234092178593,1.2559503087052093,1.255477383735083,1.254815388488973,1.2539644226609339,1.252924614403284,1.2516961203073238,1.2502791253797403,1.2486738430147732,1.2468805149620261,1.2448994112901128,1.2427308303459574,1.2403750987098785,1.2378325711463902,1.2351036305507936,1.2321886878915058,1.2290881821481645,1.2258025802455348,1.2223323769831764,0.014991155575996494,0.016284909968581913,-0.005746111496512218,0.012944565577726547,0.013346334635064435,-0.0016918992350370456,0.8319996090481533,1.0,0.8515316116431682,0.7901901243691114,0.8308677052716562,0.8493617692685757,0.808170849984028,0.7763728550265122,0.7363753660141079,0.689972437197858,0.634043557674627,0.6769004325464614
4,-533.4958149277224,1.1495059898872326,1.1492463163084663,1.1488135704617222,1.1482078175169383,1.1474291486982717,1.1464776812703905,1.1453535585207848,1.1440569497382072,1.142588050187173,1.1409470810785496,1.1391342895362475,1.1371499485600098,1.13499435698428,1.132667839433229,1.1301707462718376,1.1275034535531454,1.1246663629616473,1.1216599017527284,1.118484522688393,0.002298811135228106,0.007234249807730322,0.0035976079338327638,0.014527223939249432,0.006032673952296676,0.0016887669070606466,0.6826140305722724,1.0,0.8077915938893123,0.6782189266383979,0.6914208061438125,0.6975859944024099,0.6790700719053306,0.6553242692148313,0.6336919545600873,0.6039224077998531,0.5883249134979015,0.5954550378841071
5,-533.4702353153323,1.1856783007359202,1.1854104558266048,1.1849640924629243,1.184339277865561,1.18353610612929,1.1825546982088253,1.1813952019005887,1.1800577918204642,1.1785426693774745,1.1768500627435026,1.1749802268188763,1.1729334431940097,1.1707100201069829,1.1683102923971396,1.1657346214546442,1.162983395166079,1.1600570278559665,1.156955960224496,1.1536806592810345,-0.005090902647760206,0.0050877204957918394,0.014437779512412874,0.02303603423345632,0.006113906114889461,0.0045748976545799715,0.8183719761503172,1.0,0.8558586456165307,0.8098730564821353,0.8760701613726063,0.8678114400651402,0.7715547429663359,0.7534992822908233,0.7812211423815144,0.7664917871407843,0.7695315852349062,0.7217769108947287
6,-527.9574121086074,8.96159950014027,8.900351351757656,8.798882839829723,8.658104257561492,8.479275493359182,8.2639917351582,8.014165410099181,7.732004593154525,7.419988163374668,7.0808380275466405,6.7174887676668735,6.333055100219292,5.930797561395062,5.51408685274323,5.0863672960454895,4.651119854295115,4.211825177455105,3.771927127190857,3.3347972241324992,-0.009649222902478981,0.005174430991168453,0.02202832838649238,0.03267574238614823,0.008762620728083505,0.005883869520097177,0.8327349803206004,0.8584669254548599,0.9364015670031213,1.0,0.9884455247752295,0.9047486953326522,0.8037482897010574,0.8036761595047381,0.8582388947897314,0.8570669835137144,0.7912839554882836,0.8014077108899088
7,-483.4907863013549,67.8558089076154,56.99873385127462,42.39225700801554,27.92065755594546,16.893257179337738,10.986973344361523,9.881191543975053,11.666834048881801,13.79497021041549,14.138315651406295,11.741447573382125,7.010754453821751,1.3492551170064822,-3.54097231759465,-6.3686102872018875,-6.698693452778662,-5.002099261569381,-2.3493229259878863,0.08160154410090925,-0.01483927542806149,0.0066433610503627335,0.03127906372815149,0.043051440235565425,0.009000767994899215,-0.0006262037654285214,0.9608566122873651,0.963012839394539,1.0,0.9715480875273121,0.9704344815361403,0.95828332087121,0.9354625991021049,0.9286075715860308,0.8397239061448685,0.788495107051857,0.7996006648723867,0.8991800775373543
8,-451.0953960905928,107.62501797901056,81.56938664192919,49.71116167270091,23.17425079837141,8.837687383544376,6.951513522411009,12.463282012983406,18.73031546958163,21.13663707798745,18.661911184988522,13.076234793347865,6.929023050832182,1.915252771970751,-1.5143498642906348,-3.5441735304809994,-4.266644684231632,-3.525709117296876,-1.3299299811378091,1.7063351878825197,-0.01704848928977237,0.006260204096491792,0.04869731127386903,0.04336324406642754,0.002009661249259796,-0.012887472262049324,0.9672280658829837,0.950220700450336,1.0,0.9545040143979153,0.8643273938303637,0.7881135318445075,0.6919970919880768,0.6694723771840326,0.6664598581632817,0.6857055061183646,0.7596805202946239,0.9021318586281815
9,-424.11502634367736,118.11137003898232,61.53309325509774,45.227313482246004,37.66179532325143,15.451923131939171,6.6371954243825995,10.818928161620274,7.24794360076897,8.953225877111453,20.382728000562025,16.010393868114132,-1.350828234250666,-5.462279771245504,0.38777190646895937,1.3192917219873272,1.0623387996753695,2.8158885018660333,4.77483708168511,9.295711127143452,0.011227053362500742,-0.004068002597426578,0.06057184113196637,0.033374963608705226,-0.0026135635393313775,-0.03235761918344644,1.0,0.8977868879066776,0.8058261327539634,0.6515391769468386,0.4694294965739134,0.37066847276366194,0.3755994560472655,0.4729204028249592,0.4983729526094397,0.555245802700952,0.7097768890214176,0.9228398768212002
